ZIP,BKCLASS,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
7924,NM,20080331,247312,288566,NEW JERSEY,28929.0,SOMERSET HILLS BANK,BERNARDSVILLE,155 MORRISTOWN RD.,20130601,34720,19981207,259637,34720_20080331
62417,NM,20080331,35685,41159,ILLINOIS,5005.0,BANK OF LAWRENCE COUNTY,BRIDGEPORT,100 E. STATE ST.,20150417,34721,19980427,36154,34721_20080331
63102,SB,20080331,500,17784,MISSOURI,16880.0,TIAA-CREF TRUST CO FSB,ST. LOUIS,"211 N. BROADWAY, # 1000",20170609,34723,19980720,904,34723_20080331
87102,NM,20080331,473823,668399,NEW MEXICO,63147.0,NEW MEXICO BANK&TRUST,ALBUQUERQUE,"320 GOLD ST, S.W.",99991231,34726,19980504,605252,34726_20080331
64836,N,20080331,196966,262143,MISSOURI,21825.0,HOMETOWN BANK NATIONAL ASSN,CARTHAGE,312 W. CENTRAL,20180609,34727,19980608,240318,34727_20080331
38157,NM,20080331,536389,609931,TENNESSEE,54642.0,INDEPENDENT BANK,MEMPHIS,5050 POPLAR AVE.,99991231,34728,19980420,555289,34728_20080331
22102,NM,20080331,1146168,1685873,VIRGINIA,166380.0,CARDINAL BANK,MCLEAN,8270 GREENSBORO DR. SUITE 50,20170422,34733,19980608,1519493,34733_20080331
84060,SB,20080331,237631,303400,UTAH,24727.0,FRONTIER BANK FSB,PARK CITY,1245 DEER VALLEY DR.,20141107,34738,19980608,278673,34738_20080331
20814,SM,20080331,685945,894705,MARYLAND,79122.0,EAGLEBANK,BETHESDA,7815 WOODMONT AVE.,99991231,34742,19980720,815583,34742_20080331
65738,NM,20080331,89528,99879,MISSOURI,7345.0,COUNTRYSIDE BANK,REPUBLIC,520 E. ELM AVE.,20080721,34743,19980615,92534,34743_20080331
33566,NM,20080331,72225,84651,FLORIDA,11881.0,HILLSBORO BANK,PLANT CITY,509 W. ALEXANDER ST.,20211001,34747,19980706,72770,34747_20080331
47006,SB,20080331,110918,121871,INDIANA,9573.0,FORETHOUGHT FSB,BATESVILLE,FORETHOUGHT CTR.,99991231,34748,19980729,112298,34748_20080331
62049,NM,20080331,53566,63288,ILLINOIS,5095.0,FIRST CMTY BANK OF HILLSBORO,HILLSBORO,807 S. MAIN ST.,99991231,34752,19980529,58193,34752_20080331
22902,N,20080331,295049,344285,VIRGINIA,37099.0,VIRGINIA NATIONAL BANK,CHARLOTTESVILLE,222 E. MAIN ST.,99991231,34755,19980729,307186,34755_20080331
19107,SM,20080331,68813,83410,PENNSYLVANIA,5051.0,ASIAN BANK,PHILADELPHIA,815-837 ARCH ST.,99991231,34759,19990609,78359,34759_20080331
44266,SM,20080331,155568,190386,OHIO,14795.0,PORTAGE COMMUNITY BANK,RAVENNA,1311 E. MAIN ST.,99991231,34760,19980701,175591,34760_20080331
39630,NM,20080331,60798,72734,MISSISSIPPI,5575.0,PEOPLES BANK OF THE SOUTH,BUDE,2292 HWY. 184 E,20131101,34763,19980706,67159,34763_20080331
29464,NM,20080331,358319,509493,SOUTH CAROLINA,51241.0,SOUTHCOAST COMMUNITY BANK,MOUNT PLEASANT,530 JOHNNIE DODDS BLVD.,20160617,34774,19980720,458252,34774_20080331
32202,SB,20080331,3975381,5922591,FLORIDA,364309.0,EVERBANK,JACKSONVILLE,501 RIVERSIDE AVE.,99991231,34775,19981001,5558282,34775_20080331
33409,NM,20080331,385208,476010,FLORIDA,49527.0,GRAND BANK&TRUST OF FLORIDA,WEST PALM BEACH,2055 PALM BEACH LAKES BLVD.,20150717,34776,19990201,426483,34776_20080331
70737,NM,20080331,100134,123022,LOUISIANA,11883.0,UNITED COMMUNITY BANK,GONZALES,12328 HWY. 44,20150323,34777,19980615,111139,34777_20080331
60901,NM,20080331,119309,160249,ILLINOIS,13118.0,FIRST TRUST BANK OF ILLINOIS,KANKAKEE,275 E. COURT ST.,99991231,34778,19980730,147131,34778_20080331
31904,NM,20080331,688,146793,GEORGIA,38831.0,BB&T BANKCARD CORP,COLUMBUS,"4 BRADLEY PARK COURT, # 1C",20130101,34780,19980701,107962,34780_20080331
84403,NM,20080331,458761,552646,UTAH,58002.0,TRANSPORTATION ALLIANCE BK,OGDEN,"4185 HARRISON BLVD, # 200",99991231,34781,19981001,494643,34781_20080331
60061,SB,20080331,864492,911559,ILLINOIS,34055.0,ALLSTATE BANK,VERNON HILLS,"544 LAKEVIEW PARKWAY, 3RD FL",20120328,34782,19981118,877504,34782_20080331
93401,SB,20080331,193651,314507,CALIFORNIA,30383.0,SAN LUIS TRUST BANK FSB,SAN LUIS OBISPO,1001 MARSH ST.,20110218,34783,19990224,284124,34783_20080331
71232,NM,20080331,30688,34887,LOUISIANA,4074.0,COMMERCIAL CAPITAL BANK,DELHI,311 BROADWAY,99991231,34784,19990222,30812,34784_20080331
89102,NM,20080331,370926,420292,NEVADA,47207.0,SUN WEST BANK,LAS VEGAS,5830 W. FLAMINGO RD.,20100528,34785,19980713,373085,34785_20080331
15101,NM,20080331,145629,160990,PENNSYLVANIA,12065.0,ENTERPRISE BANK,ALLISON PARK,4091 MOUNT ROYAL BOULVARD,99991231,34786,19981023,148925,34786_20080331
90014,NM,20080331,529857,610342,CALIFORNIA,45807.0,AMERICAN BUSINESS BANK,LOS ANGELES,"523 W. 6TH ST, # 900",99991231,34788,19980928,564535,34788_20080331
37862,N,20080331,406826,574856,TENNESSEE,60882.0,MOUNTAIN NATIONAL BANK,SEVIERVILLE,300 E. MAIN ST.,20130607,34789,19981123,513974,34789_20080331
98424,NM,20080331,74562,89095,WASHINGTON,7418.0,FIFE COMMERCIAL BANK,FIFE,5209 PACIFIC HWY. E.,20150918,34791,19980715,81677,34791_20080331
54919,SB,20080331,412021,495591,WISCONSIN,54469.0,THRIVENT FINANCIAL BANK,APPLETON,2000 E MILESTONE DR.,99991231,34799,19981102,441122,34799_20080331
23060,SM,20080331,303643,392494,VIRGINIA,33038.0,FIRST CAPITAL BANK,GLEN ALLEN,4101 DOMINION BLVD.,20160101,34802,19981218,359456,34802_20080331
70471,NM,20080331,250093,325720,LOUISIANA,30314.0,RESOURCE BANK,MANDEVILLE,2190 N. CAUSEWAY BLVD.,99991231,34803,19980720,295405,34803_20080331
93301,NM,20080331,142498,162796,CALIFORNIA,17989.0,MISSION BANK,BAKERSFIELD,1330 TRUXTON AVE.,99991231,34805,19981007,144807,34805_20080331
93060,N,20080331,92271,108191,CALIFORNIA,11367.0,SANTA CLARA VALLEY BANK NA,SANTA PAULA,901 E. MAIN ST.,20141115,34806,19981201,96824,34806_20080331
69101,N,20080331,170425,206724,NEBRASKA,17415.0,NEBRASKALAND NATIONAL BANK,NORTH PLATTE,121 N. DEWEY ST.,99991231,34811,19980514,189309,34811_20080331
29606,NM,20080331,309527,351220,SOUTH CAROLINA,29114.0,GRANDSOUTH BANK,GREENVILLE,381 HALTON RD.,99991231,34812,19980908,322106,34812_20080331
53206,SM,20080331,160409,194284,WISCONSIN,16528.0,LEGACY BANK,MILWAUKEE,2102 W. FOND DU LAC,20110311,34818,19990729,177756,34818_20080331
89052,NM,20080331,153245,253564,NEVADA,27584.0,SECURITY SAVINGS BANK,HENDERSON,"3019 ST. ROSE PARKWAY, # 100",20090227,34820,20000403,225980,34820_20080331
60610,NM,20080331,408770,465838,ILLINOIS,42421.0,NEW CENTURY BANK,CHICAGO,363 W. ONTARIO ST.,20100423,34821,19990111,423416,34821_20080331
55092,NM,20080331,101073,130764,MINNESOTA,17713.0,PATRIOT BANK MINNESOTA,WYOMING,26727 FAXTON BLVD.,20120127,34823,19980720,113051,34823_20080331
48088,SM,20080331,464454,577882,MICHIGAN,44150.0,WARREN BANK,WARREN,30068 SCHOENHERR RD.,20091002,34824,19981007,533732,34824_20080331
29621,N,20080331,114393,149276,SOUTH CAROLINA,13184.0,BANK OF ANDERSON NA,ANDERSON,201 E. GREENVILLE ST.,20120425,34830,19980903,136092,34830_20080331
33308,N,20080331,277880,347784,FLORIDA,38421.0,LANDMARK BANK NATIONAL ASSN,FORT LAUDERDALE,2600 E. COMMERCIAL BLVD.,20170224,34832,19980810,309363,34832_20080331
48304,SB,20080331,750694,1033872,MICHIGAN,99390.0,NORTHERN TRUST BANK FSB,BLOOMFIELD HILLS,10 W. LONG LAKE RD.,20111001,34835,19980817,934482,34835_20080331
55113,NM,20080331,174838,204325,MINNESOTA,16638.0,NORTH AMERICAN BANKING CO,ROSEVILLE,2230 ALBERT ST.,99991231,34836,19980721,187687,34836_20080331
25130,NM,20080331,135676,163060,WEST VIRGINIA,24965.0,BOONE COUNTY BANK INC,MADISON,300 STATE ST.,20210918,34837,19980627,138095,34837_20080331
26416,NM,20080331,98930,112578,WEST VIRGINIA,12460.0,FIRST CENTRAL BANK INC,PHILIPPI,2 S. MAIN ST.,20110408,34838,19980627,100119,34838_20080331
25701,NM,20080331,110410,139020,WEST VIRGINIA,12873.0,GUARANTY BANK&TRUST CO,HUNTINGTON,517 9TH ST.,20090926,34842,19990324,126147,34842_20080331
98337,NM,20080331,442225,502789,WASHINGTON,57755.0,WESTSOUND BANK,BREMERTON,607 PACIFIC AVE.,20090508,34843,19990312,445034,34843_20080331
37716,NM,20080331,77256,90292,TENNESSEE,8305.0,COMMUNITY BANK OF EAST TN,CLINTON,151 E. BROAD ST.,99991231,34847,19990322,81987,34847_20080331
52002,SM,20080331,182549,263196,IOWA,19183.0,PREMIER BANK,DUBUQUE,2625 N.W. ARTERIAL,99991231,34849,19981013,244013,34849_20080331
34221,SB,20080331,130280,155596,FLORIDA,10976.0,MANATEE RIVER COMMUNITY BANK,PALMETTO,430 8TH AVE. W.,20091031,34852,19981207,144620,34852_20080331
61068,SI,20080331,39440,43234,ILLINOIS,3538.0,LINCOLN STATE BANK S B,ROCHELLE,304 E. HWY. 38,20130621,34856,19990414,39696,34856_20080331
50662,NM,20080331,41528,49558,IOWA,4199.0,COMMUNITY BANK OF OELWEIN,OELWEIN,"150 1ST ST, S.E.",99991231,34857,19981001,45359,34857_20080331
6033,SM,20080331,109913,120975,CONNECTICUT,9305.0,BANKERS BANK NORTHEAST,GLASTONBURY,300 WINDING BROOK DR.,20180101,34858,19980908,111670,34858_20080331
27870,SB,20080331,45681,56401,NORTH CAROLINA,4959.0,NEW REPUBLIC SAVINGS BANK,ROANOKE RAPIDS,420 BECKER DR.,99991231,34860,19981215,51442,34860_20080331
27906,SM,20080331,1557515,1984981,NORTH CAROLINA,220615.0,GATEWAY BANK&TRUST CO,ELIZABETH CITY,1143 N. RD. ST.,20090509,34861,19981201,1764366,34861_20080331
49423,NM,20080331,431880,556256,MICHIGAN,47298.0,BANK OF HOLLAND,HOLLAND,150 CENTRAL AVE.,20151114,34862,19981014,508958,34862_20080331
41042,NM,20080331,92839,110876,KENTUCKY,8951.0,FIRST SECURITY TR BANK INC,FLORENCE,7135 HOUSTON RD.,20140630,34863,19990614,101925,34863_20080331
28204,NM,20080331,315363,422266,NORTH CAROLINA,38249.0,FIRST TRUST BANK,CHARLOTTE,1420 E. 3RD ST.,20121130,34864,19990119,384017,34864_20080331
35611,NM,20080331,95655,130587,ALABAMA,10474.0,RELIANCE BANK,ATHENS,112 N. JEFFERSON ST.,20170407,34866,19981214,120113,34866_20080331
28110,NM,20080331,419295,522938,NORTH CAROLINA,54198.0,AMERICAN COMMUNITY BANK,MONROE,2593 W. ROOSEVELT BLVD.,20090417,34868,19981116,468740,34868_20080331
32607,NM,20080331,247182,276980,FLORIDA,22087.0,FLORIDA CITIZENS BANK,GAINESVILLE,3919 W. NEWBERRY RD.,20151205,34869,19981223,254893,34869_20080331
34952,NM,20080331,196804,215250,FLORIDA,17579.0,FIRST PEOPLES BANK,PORT SAINT LUCIE,1301 S.E. PORT SAINT LUCIE B,20110715,34870,19990426,197671,34870_20080331
36582,NM,20080331,59407,76865,ALABAMA,8437.0,BAY BANK,THEODORE,"5808 HWY. 90 WEST, # E",20140701,34872,19990922,68428,34872_20080331
81301,NM,20080331,122906,137741,COLORADO,14273.0,BANK OF THE SAN JUANS,DURANGO,144 E. EIGHTH ST.,20120430,34873,19980904,123468,34873_20080331
86004,NM,20080331,87010,117521,ARIZONA,11590.0,FIRST STATE BANK,FLAGSTAFF,2520 N. 4TH ST.,20090904,34875,19980909,105931,34875_20080331
6880,N,20080331,320646,370317,CONNECTICUT,40759.0,CONNECTICUT CMTY BANK NA,WESTPORT,1495 POST RD. E.,99991231,34876,19981228,329558,34876_20080331
48313,NM,20080331,58971,65254,MICHIGAN,5961.0,LAKESIDE COMMUNITY BANK,STERLING HEIGHTS,43850 SCHOENHERR RD.,20100416,34878,19990105,59293,34878_20080331
80634,NM,20080331,1613137,2022506,COLORADO,166622.0,NEW FRONTIER BANK,GREELEY,2425 35TH AVE.,20090410,34881,19981201,1855884,34881_20080331
76021,SL,20080331,67793,118776,TEXAS,11399.0,AFFILIATED BANK,BEDFORD,500 HARWOOD RD.,99991231,34885,19590101,107376,34885_20080331
72364,SM,20080331,80136,94597,ARKANSAS,10026.0,FIRST CMTY BANK OF E AR,MARION,205 BLOCK ST.,99991231,34887,19981013,84571,34887_20080331
8080,NM,20080331,423378,509567,NEW JERSEY,50127.0,PARKE BANK,SEWELL,601 DELSEA DR.,99991231,34888,19990128,459440,34888_20080331
24260,SM,20080331,678863,766456,VIRGINIA,61827.0,NEW PEOPLES BANK INC,HONAKER,53 COMMERCE DR.,99991231,34890,19981028,704629,34890_20080331
44256,SM,20080331,139630,162385,OHIO,12258.0,WESTERN RESERVE BANK,MEDINA,4015 MEDINA RD.,20121130,34894,19981106,150127,34894_20080331
39440,NM,20080331,161645,179815,MISSISSIPPI,16971.0,BANK OF JONES COUNTY,LAUREL,1808 HWY. 84 W.,20150102,34897,19980921,162844,34897_20080331
32953,SB,20080331,140875,156580,FLORIDA,15179.0,COASTAL BANK,MERRITT ISLAND,2105 N. COURTENAY PKWY.,20110506,34898,19990217,141401,34898_20080331
33624,NM,20080331,174507,229172,FLORIDA,21549.0,FIRST CITRUS BANK,TAMPA,10824 N. DALE MABRY HWY.,99991231,34899,19990201,207623,34899_20080331
62420,NM,20080331,38029,45550,ILLINOIS,4418.0,PREFERRED BANK,CASEY,602 N. RT. 49,99991231,34900,19990719,41132,34900_20080331
27028,NM,20080331,428259,513040,NORTH CAROLINA,44597.0,BANK OF THE CAROLINAS,MOCKSVILLE,135 BOXWOOD VILLAGE,20150806,34903,19981207,468443,34903_20080331
10022,SB,20080331,120688,136964,NEW YORK,14932.0,DORAL BANK FSB,NEW YORK,623 5TH AVE.,20111001,34905,19991004,122032,34905_20080331
32763,NM,20080331,140651,165891,FLORIDA,14583.0,PINNACLE BANK,ORANGE CITY,1113 SAXON BLVD.,99991231,34908,19990910,151308,34908_20080331
85201,NM,20080331,168945,215089,ARIZONA,18860.0,MESA BANK,MESA,63 E. MAIN ST.,20091214,34911,19981020,196229,34911_20080331
38827,NM,20080331,19994,23690,MISSISSIPPI,2515.0,SPIRIT BANK,BELMONT,342 2ND ST.,20120101,34917,19990125,21175,34917_20080331
79045,N,20080331,83773,93100,TEXAS,8673.0,FIRST NB OF HEREFORD,HEREFORD,301 W. 3RD,99991231,34918,19991206,84427,34918_20080331
48226,NM,20080331,95421,109424,MICHIGAN,8687.0,DETROIT COMMERCE BANK,DETROIT,"PENOBSCOT BUILDING, 645 GRIS",20090331,34919,19981214,100737,34919_20080331
19803,NM,20080331,76160,118185,DELAWARE,36533.0,FIRST BANK OF DELAWARE,WILMINGTON,1000 ROCKY RUN PKWY.,20121116,34929,19990601,81652,34929_20080331
66614,NM,20080331,63619,74588,KANSAS,7537.0,ALLIANCE BANK,TOPEKA,3001 S.W. WANAMAKER RD.,99991231,34930,19980903,67051,34930_20080331
23606,SM,20080331,84279,131415,VIRGINIA,10437.0,BAY COMMUNITY BANK,NEWPORT NEWS,603 PILOT HOUSE DR.,20081101,34933,19990211,120978,34933_20080331
28501,SI,20080331,228960,289679,NORTH CAROLINA,23190.0,LITTLE BANK INC,KINSTON,1101 W. VERNON AVE.,20221212,34934,19981109,266489,34934_20080331
37040,NM,20080331,212703,260350,TENNESSEE,20869.0,LEGENDS BANK,CLARKSVILLE,310 1ST ST.,99991231,34936,19981112,239481,34936_20080331
38120,SB,20080331,336632,492790,TENNESSEE,44261.0,MAGNA BANK,MEMPHIS,6525 QUAIL HOLLOW RD.,20150901,34937,19990127,448529,34937_20080331
38834,N,20080331,72952,82756,MISSISSIPPI,9437.0,COMMERCE NATIONAL BANK,CORINTH,306 S. CASS ST.,99991231,34938,19990119,73319,34938_20080331
92626,SM,20080331,781139,1097677,CALIFORNIA,87696.0,PACIFIC MERCANTILE BANK,COSTA MESA,"949 S. COAST DRIVE, 3RD. FL.",20211019,34940,19990301,1009981,34940_20080331
32202,NM,20080331,338268,409792,FLORIDA,33847.0,JACKSONVILLE BANK,JACKSONVILLE,100 N. LAURA ST.,20160311,34941,19990528,375945,34941_20080331
8534,NM,20080331,216628,259209,NEW JERSEY,21212.0,HOPEWELL VALLEY CMTY BANK,PENNINGTON,4 RT. 31 S.,20160108,34942,19990216,237997,34942_20080331
33907,NM,20080331,159893,196748,FLORIDA,24448.0,FIRST CMTY BANK OF SW FL,FORT MYERS,1565 RED CEDAR DR.,20130802,34943,19990301,172300,34943_20080331
49441,NM,20080331,243291,278360,MICHIGAN,23685.0,COMMUNITY SHORES BANK,MUSKEGON,1030 W. NORTON AVE.,20201017,34944,19990115,254675,34944_20080331
23320,SM,20080331,468993,543290,VIRGINIA,47644.0,MONARCH BANK,CHESAPEAKE,750 VOLVO PKWY.,20160625,34945,19990414,495646,34945_20080331
32607,NM,20080331,126596,195125,FLORIDA,30490.0,MILLENNIUM BANK,GAINESVILLE,4340 W. NEWBERRY RD.,20080412,34946,19990322,164635,34946_20080331
33702,NM,20080331,255485,327200,FLORIDA,23468.0,CORNERSTONE COMMUNITY BANK,SAINT PETERSBURG,6300 4TH ST. N.,20160518,34948,19990315,303732,34948_20080331
78597,N,20080331,32033,39856,TEXAS,6614.0,SOUTH PADRE BANK NA,SOUTH PADRE ISLA,2700 PADRE BLVD.,20131206,34950,19990301,33242,34950_20080331
8070,NM,20080331,168479,184801,NEW JERSEY,14030.0,HARVEST COMMUNITY BANK,PENNSVILLE,285 N. BROADWAY,20170113,34951,20000118,170771,34951_20080331
49546,NM,20080331,208174,324734,MICHIGAN,27823.0,NORTHPOINTE BANK,GRAND RAPIDS,3333 DEPOSIT DR. NE,99991231,34953,19990521,296910,34953_20080331
32757,NM,20080331,674640,868805,FLORIDA,98325.0,FLORIDA CHOICE BANK,MOUNT DORA,18055 US. HWY. 441,20080412,34954,19990601,770480,34954_20080331
52807,N,20080331,560209,663657,IOWA,60064.0,AMERICAN B&T CO NA,DAVENPORT,4301 E. 53RD ST.,99991231,34955,19990105,603593,34955_20080331
48346,NM,20080331,143867,161945,MICHIGAN,11928.0,CLARKSTON STATE BANK,CLARKSTON,15 S. MAIN ST.,20200101,34957,19981218,150017,34957_20080331
10004,SB,20080331,673,8715,NEW YORK,3937.0,GUARDIAN TRUST CO FSB,NEW YORK,7 HANOVER SQ.,20110331,34958,19990601,4778,34958_20080331
98660,NM,20080331,346926,427533,WASHINGTON,40145.0,BANK OF CLARK COUNTY,VANCOUVER,"1400 WASHINGTON ST, # 200",20090116,34959,19990208,387389,34959_20080331
32806,SM,20080331,598344,724481,FLORIDA,61950.0,FIRST COMMERCIAL BANK OF FL,ORLANDO,945 S. ORANGE AVE.,20110107,34965,19990421,662531,34965_20080331
29512,SB,20080331,50618,62098,SOUTH CAROLINA,5985.0,FIRST CAPITAL BANK,BENNETTSVILLE,207 HWY. 15-401   E.,99991231,34966,19990927,56113,34966_20080331
10019,SM,20080331,9260323,12738302,NEW YORK,1487221.0,BANCO POPULAR NORTH AMERICA,NEW YORK,7 W. 51ST ST.,99991231,34967,19990102,11251081,34967_20080331
919,SM,20080331,17633000,26137000,PUERTO RICO,1948000.0,BANCO POPULAR DE PUERTO RICO,HATO REY,209 MUNOZ RIVERA AVE.,99991231,34968,19990102,24189000,34968_20080331
11542,SI,20080331,583771,645056,NEW YORK,40589.0,FIRST CENTRAL SAVINGS BANK,GLEN COVE,70 GLEN ST.,99991231,34969,19990405,604466,34969_20080331
50125,NM,20080331,102401,124484,IOWA,10043.0,PEOPLES SAVINGS BANK,INDIANOLA,400 E. IOWA AVE.,99991231,34973,19981120,114441,34973_20080331
20874,SB,20080331,113423,184698,MARYLAND,20727.0,WATERFIELD BANK,GERMANTOWN,19828 CENTURY BLVD,20100305,34976,20000612,163971,34976_20080331
43221,SI,20080331,162842,201013,OHIO,21517.0,ARLINGTON BANK,UPPER ARLINGTON,2130 TREMONT CTR.,20170519,34977,19990308,179496,34977_20080331
70360,NM,20080331,194693,212675,LOUISIANA,16998.0,SYNERGY BANK,HOUMA,210 SYNERGY CTR. BLVD,99991231,34978,19990310,195677,34978_20080331
71301,NM,20080331,534401,647274,LOUISIANA,52456.0,RED RIVER BANK,ALEXANDRIA,"1412 CTR. COURT DRIVE, # 101",99991231,34980,19990114,594818,34980_20080331
38116,NM,20080331,44420,56206,TENNESSEE,11526.0,LANDMARK COMMUNITY BANK,MEMPHIS,4135 ELVIS PRESLEY BLVD.,20211009,34982,19990315,44680,34982_20080331
56001,NM,20080331,41205,54030,MINNESOTA,4559.0,NORTHERN STAR BANK,MANKATO,1650 MADISON AVE.,20141219,34983,19990125,49471,34983_20080331
71135,NM,20080331,89454,121004,LOUISIANA,13818.0,FIRST LOUISIANA BANK,SHREVEPORT,1350 E. 70TH ST.,20100219,34984,19990907,107186,34984_20080331
66762,N,20080331,99617,117498,KANSAS,8244.0,UNIVERSITY NATIONAL BANK,PITTSBURG,1206 S. BROADWAY,20151006,34985,19990104,109254,34985_20080331
63045,NM,20080331,353180,454868,MISSOURI,48897.0,FRONTENAC BANK,EARTH CITY,3330 RIDER TRAIL S. DR.,20160709,34986,19990129,405971,34986_20080331
60477,NM,20080331,140308,160996,ILLINOIS,18437.0,ALLEGIANCE COMMUNITY BANK,TINLEY PARK,8001 W. 183RD ST.,20100331,34987,19990917,142559,34987_20080331
76104,N,20080331,113003,160324,TEXAS,37162.0,FORT WORTH NATIONAL BANK,FORT WORTH,701 W. MAGNOLIA,20080929,34990,19990412,123162,34990_20080331
87102,N,20080331,1067915,1604305,NEW MEXICO,124795.0,BANK OF ALBUQUERQUE NA,ALBUQUERQUE,"201 3RD ST, N.W.",20110101,34992,19981203,1479510,34992_20080331
54912,NM,20080331,276832,309433,WISCONSIN,26278.0,BUSINESS BANK,APPLETON,5643 WATERFORD LN.,20160513,34993,19990301,283155,34993_20080331
69001,NM,20080331,47067,57090,NEBRASKA,5187.0,FIRST CENTRAL BANK MCCOOK,MCCOOK,904 N. HWY. 83,99991231,34995,19990104,51903,34995_20080331
33772,NM,20080331,75213,96666,FLORIDA,8617.0,FIRST HOME BANK,SEMINOLE,9190 SEMINOLE BLVD.,99991231,34997,19990212,88049,34997_20080331
30340,NM,20080331,198265,224245,GEORGIA,23835.0,FIRST INTERCONTINENTAL BANK,DORAVILLE,5593 BUFORD HWY.,99991231,34998,20000131,200410,34998_20080331
65218,SB,20080331,86807,143772,MISSOURI,11846.0,SHELTER FINANCIAL BANK,COLUMBIA,1817 W. BROADWAY,20130323,35002,19990412,131926,35002_20080331
70360,NM,20080331,242017,285380,LOUISIANA,25691.0,COASTAL COMMERCE BANK,HOUMA,1300 W. TUNNELL BLVD.,20200501,35005,19990111,259689,35005_20080331
27513,NM,20080331,653588,880939,NORTH CAROLINA,101224.0,CRESCENT STATE BANK,CARY,1005 HIGH HOUSE RD.,20140704,35006,19981231,779715,35006_20080331
77024,N,20080331,199492,265935,TEXAS,56675.0,GREEN BANK NATIONAL ASSN,HOUSTON,"109 N. POST OAK LANE, # 100",20190101,35007,19990217,209260,35007_20080331
33549,NM,20080331,162685,213138,FLORIDA,22424.0,HERITAGE BANK OF FLORIDA,LUTZ,23000 STATE RD. 54,20121102,35009,19990803,190714,35009_20080331
10020,N,20080331,1815333,2046601,NEW YORK,200307.0,INTERVEST NATIONAL BANK,NEW YORK,1 ROCKEFELLER PLAZA,20150211,35011,19990401,1846294,35011_20080331
97123,NM,20080331,272491,383092,OREGON,32464.0,COLUMBIA COMMUNITY BANK,HILLSBORO,"314 E. MAIN ST, #  A",20180702,35013,19990412,350628,35013_20080331
66211,N,20080331,655108,941766,KANSAS,65754.0,NATIONAL BANK OF KANSAS CITY,OVERLAND PARK,10700 NALL AVE,99991231,35014,19990330,876012,35014_20080331
78232,N,20080331,101286,140571,TEXAS,17981.0,LONE STAR CAPITAL BANK NA,SAN ANTONIO,150 N. LOOP 1604 E.,99991231,35015,19990309,122589,35015_20080331
54402,NM,20080331,63592,81878,WISCONSIN,9148.0,BANK OF WAUSAU,WAUSAU,2010 W. STEWART AVE.,20130809,35016,19990525,72730,35016_20080331
63103,SB,20080331,500,62668,MISSOURI,52824.0,AG EDWARDS TRUST CO FSB,ST. LOUIS,TWO N. JEFFERSON,20080601,35018,19980915,9844,35018_20080331
71263,NM,20080331,15965,18327,LOUISIANA,2272.0,WEST CARROLL COMMUNITY BANK,OAK GROVE,600 E. MAIN ST.,99991231,35019,19990802,16055,35019_20080331
70560,NM,20080331,136276,154351,LOUISIANA,11521.0,COMMUNITY FIRST BANK,NEW IBERIA,435 JEFFERSON TERRANCE BLVD.,99991231,35020,19990510,142830,35020_20080331
42104,NM,20080331,295601,357700,KENTUCKY,40110.0,CITIZENS FIRST BANK INC,BOWLING GREEN,1805 CAMPBELL LN.,20190701,35022,19990218,317590,35022_20080331
30327,SB,20080331,315773,379196,GEORGIA,34488.0,CORNERSTONEBANK,ATLANTA,"2060 MOUNT PARAN RD, NORTHWE",20211002,35027,20010220,344708,35027_20080331
79701,N,20080331,229672,259073,TEXAS,22382.0,FIRST NB OF MIDLAND,MIDLAND,"310 W. WALL ST,  SUITE 100",99991231,35028,19981117,236691,35028_20080331
31708,N,20080331,110717,141423,GEORGIA,18459.0,ALBANY B&T NA,ALBANY,2815 MEREDYTH DR.,99991231,35029,19990428,122964,35029_20080331
60008,SB,20080331,83699,89540,ILLINOIS,4449.0,PLATINUM COMMUNITY BANK,ROLLING MEADOWS,2915 W. KIRCHOFF RD.,20090904,35030,19990301,85091,35030_20080331
50266,NM,20080331,116575,145403,IOWA,12516.0,FREEDOM FINANCIAL BANK,WEST DES MOINES,1255 JORDAN CREEK PKWY.,99991231,35031,19990222,132887,35031_20080331
11542,NM,20080331,105061,127373,NEW YORK,11959.0,AMERICAN COMMUNITY BANK,GLEN COVE,300 GLEN ST.,99991231,35033,20000110,115414,35033_20080331
3110,NM,20080331,345235,416015,NEW HAMPSHIRE,28354.0,CENTRIX BANK&TRUST,BEDFORD,1 ATWOOD LN.,20141025,35035,19990607,387661,35035_20080331
30080,NM,20080331,378644,435613,GEORGIA,36899.0,COMMUNITY BANK OF THE SOUTH,SMYRNA,3016 ATLANTA RD.,20160416,35036,19990802,398714,35036_20080331
85018,NM,20080331,92381,118390,ARIZONA,11533.0,SUNRISE BANK OF ARIZONA,PHOENIX,"4350 E. CAMELBACK RD, # 100A",20091214,35037,19981216,106857,35037_20080331
60559,NM,20080331,263111,313115,ILLINOIS,31254.0,FIRST DUPAGE BANK,WESTMONT,520 N. CASS AVE.,20091023,35038,19990628,281861,35038_20080331
46802,SM,20080331,593080,687243,INDIANA,57813.0,TOWER BANK&TRUST CO,FORT WAYNE,116 E. BERRY ST.,20140426,35040,19990219,629430,35040_20080331
